Step,Tension_Force_1,Tension_Force_2,Tension_Force_3,Tension_Force_4,Tension_Force_5,Tension_Force_6,Tension_Force_7,Tension_Force_8,Tension_Force_9,Tension_Force_10,Tension_Force_11,Tension_Force_12,Tension_Force_13,Tension_Force_14,Tension_Force_15,Tension_Force_16,Tension_Force_17,Tension_Force_18,Tension_Force_19,Tension_Force_20,Tension_Force_21,Tension_Force_22,Tension_Force_23,Tension_Force_24
233,-15.73979342264017,0.0,-15.924072409293107,0.0,-8.791772783784884,-3.6329973113903278,-15.973204516179447,-15.954896554001841,-15.746914102871733,-0.08657886335772452,0.0,-15.969966580670983,0.0,0.0,-16.195661980451703,-11.153212542615632,-15.842585261149928,0.0,0.0,-15.780235075286829,0.0,0.0,-15.769474019857643,-15.971196262543437
234,-15.85499654531665,0.0,-12.349645399381732,-3.097029345874303,-7.32319844964688,-7.291398960956361,-15.769975507916012,-15.849970713878465,-14.01702786174945,0.0,0.0,-16.22711999276436,0.0,0.0,-16.1808157889728,-11.377197600426864,-16.127866093130894,0.0,0.0,-15.704170913669625,0.0,0.0,-16.030266555220127,-12.580966851019536
235,-15.749175102913933,0.0,-15.361972846050007,0.0,-10.522516997657664,-1.7169696234332281,-16.084275506003383,-15.958797267454875,-11.428150313987867,0.0,0.0,-15.752214963871872,0.0,0.0,-16.239887989171667,-15.905484727235466,-15.777723311099379,0.0,0.0,-16.15576700538137,0.0,0.0,-16.165395904923106,-5.059905893831476
236,-16.296383786948176,-0.44895117487375047,-15.972174898051026,0.0,-7.403822047784277,0.0,-16.091714059716086,-15.899091914299332,-15.966041828902352,-3.641794163297032,0.0,-15.757394771316152,0.0,0.0,-15.68081767521067,-15.924182453652266,-16.19346405326839,0.0,0.0,-15.987458336064003,0.0,0.0,-15.741468332440158,-13.338920023260876
237,-15.724640089681479,-0.22091041165580025,-15.901037381354172,-0.7388723655563134,-6.220216909066995,-0.0310607878252088,-16.24746888378204,-16.144330682617962,-13.657733805228373,-3.565386016245401,0.0,-16.012116772856547,0.0,0.0,-16.296412275114562,-13.946421539420687,-15.909989286156396,0.0,0.0,-16.17906691698239,0.0,0.0,-16.28555841975065,-12.579624590227729
238,-15.931560629618614,-1.5958804759200165,-15.876416419934607,-3.691081604413528,-6.260418603361904,-0.43938432574739256,-15.7262425802442,-15.939815399394659,-13.499320113677744,-4.732795592508273,0.0,-16.286958356375617,0.0,0.0,-16.02729293491751,-14.370794186288203,-15.723237038883893,0.0,0.0,-16.264221460574383,0.0,0.0,-15.773003866798305,-13.118711649293367
239,-16.292099067135933,0.0,-15.865202048724106,-16.307479863046726,-7.184091776339652,-4.222607886929689,-16.20015216761416,-16.24214536788303,-14.826689560579798,0.0,0.0,-16.100865329524996,0.0,0.0,-16.191927212781952,-9.452404484239484,-15.873922757814725,0.0,0.0,-16.266364018501157,0.0,0.0,-13.015100491904063,-14.964103573040475
240,-16.282693523523232,-2.780073716653368,-11.097693157436597,-15.977606551410554,-16.04731130250712,-3.9825950834392985,-16.29513383988581,-15.886444186892575,0.0,0.0,0.0,-16.26154797569579,-8.022560227364389,0.0,-15.87681234057318,0.0,-16.10774924131504,0.0,0.0,-4.733133109382372,0.0,0.0,-7.958471485808031,-15.70432410132512
241,-15.689873820378272,-3.902169224260331,-15.10260216232969,-15.776093905897794,-15.804985531174738,0.0,-16.08545257057395,-9.92013861543453,0.0,0.0,0.0,-15.769379847338412,-2.6353086224674795,0.0,-15.861024510590587,-0.7498118807518069,-15.92145351957609,0.0,0.0,-1.017916540871695,0.0,0.0,0.0,-16.192182687664886
242,-15.975345488754332,-3.86932306906287,-9.349670903170528,-16.103141872755597,-15.680657618166974,0.0,-16.31911278724974,-10.52713046594479,0.0,0.0,0.0,-15.743442762611732,-4.193510193918164,0.0,-15.910906690183374,0.0,-15.695433533232046,0.0,0.0,-0.656352260127727,0.0,0.0,0.0,-15.97553199618339
243,-16.292576707239032,-3.7176729124241974,-6.813286177490975,-15.718564412579184,-15.758717240083332,0.0,-15.879057928252664,-10.07523706875769,0.0,0.0,0.0,-12.596239612273044,-1.863969536730984,0.0,-16.230109184076895,0.0,-15.940103614461638,0.0,0.0,0.0,-2.5008655729511626,0.0,0.0,-15.906711812389366
244,-15.784267444503369,-2.4890888630284174,-11.059256774388894,-16.165580847647142,-16.31566334410877,0.0,-16.19678548145722,-11.958988571463049,0.0,0.0,0.0,-15.69005228772463,-8.550469139385951,0.0,-16.180702509553665,0.0,-16.147710491097648,0.0,0.0,0.0,0.0,0.0,0.0,-14.989329198545992
245,-15.769018021815361,-1.4777676632182006,-10.525293766625872,-15.912474068749592,-15.967183148375296,0.0,-16.305692405595615,-3.912283588310287,0.0,0.0,0.0,-13.615373984808588,-6.115998054827777,0.0,-15.834985800706995,-1.9381685739510044,-16.14327600959596,0.0,0.0,0.0,0.0,0.0,0.0,-16.25528803381639
246,-16.315862847822334,-5.6598489207094085,-12.492591602029238,-16.06250564095793,-16.281503053118094,0.0,-16.112331234786698,-4.1111253086204576,0.0,0.0,0.0,-12.450516502774308,-7.758217380805839,0.0,-16.014769746520813,-0.25084667280244893,-16.08071182479395,0.0,0.0,0.0,0.0,0.0,0.0,-16.056369357398157
247,-16.149840786813066,-6.567261092563092,-11.662150342012662,-15.78958720322254,-16.27771620041317,0.0,-16.12945476880532,-5.308640549619564,0.0,0.0,0.0,-6.315748129973942,-3.8889171557256432,0.0,-16.16156963307379,0.0,-16.291839856067995,0.0,0.0,0.0,0.0,0.0,0.0,-15.800427925016761
248,-15.763071433638972,-12.579085693447539,-9.024849422300457,-15.810143932001234,-16.075079820400664,0.0,-16.172013075426392,-4.100347000256853,0.0,0.0,0.0,0.0,-7.093257709095963,0.0,-16.048968842014684,0.0,-15.897589744718983,0.0,0.0,0.0,0.0,0.0,0.0,-16.062374488327098
249,-15.863358250358104,-11.531197352284394,-7.834076558690996,-16.07399482260969,-16.15918412359568,0.0,-16.088388282130907,-0.6445846119572484,0.0,0.0,0.0,0.0,-12.507550723822904,0.0,-16.082282437326754,-4.300540798012941,-16.229075968556145,0.0,0.0,-2.1247731807978787,0.0,0.0,0.0,-16.192986523991188
250,-15.80015246772387,-14.155525052528175,-12.660588922699949,-15.930197405553331,-15.763842501537324,0.0,-16.147620986338552,0.0,0.0,0.0,0.0,0.0,-2.2945489465220477,0.0,-16.20488660397883,-6.697837228845193,-15.77428745853052,0.0,0.0,-7.913998527112411,0.0,0.0,0.0,-15.901861437483547
251,-15.982112883205374,0.0,-7.7790112254427255,-15.798361396928048,-15.761986465720302,0.0,-16.089641754270513,0.0,0.0,0.0,0.0,-6.992568020051439,-0.266849423036789,0.0,-16.268239607207427,-13.49162126074693,-15.841142925422321,0.0,0.0,-2.827177539454434,-2.641613901402702,-12.698525222227593,0.0,-16.214282412379866
252,-15.774405237988882,0.0,-1.9120243248048683,-15.996946997553472,-15.926831393903083,0.0,-16.016253077911905,0.0,-1.5153645785256873,0.0,0.0,-11.282220631671434,0.0,-5.125402816338849,-2.9296038588153532,-16.05981453812359,-0.6480444307748757,0.0,0.0,0.0,-9.15456759881186,-15.768806610235604,0.0,0.0
253,-15.956911361745524,0.0,-5.793619251497425,-15.753180287701477,-15.951547630821748,-1.9769795325256723,-15.984030817150886,0.0,-12.569718706381098,-4.610652312808241,0.0,-15.231117167760479,0.0,-9.386745838381751,0.0,-16.036441700935075,-6.692611421372516,-0.23842013498979814,0.0,0.0,-2.197787854161478,-15.77396723810145,0.0,0.0
254,-15.946218464736914,0.0,-6.600179656473321,-15.918428719848858,-15.680724798068615,0.0,-15.888436519034428,0.0,-15.948835348679372,-1.0981350266503855,-8.426021735255562,-15.92593269853326,0.0,-12.289840538308404,0.0,-16.120195936809438,-4.280790994761261,-5.039725391297304,0.0,0.0,-3.9399174393533696,-15.702438039923278,-1.4776268549536875,0.0
255,-15.804421299064687,0.0,-15.706844986353595,-15.802769214052853,-16.01698327522908,0.0,-14.108171513781517,0.0,-16.09189887580954,0.0,-16.15742958734893,-15.809065268907787,0.0,-11.875683652224172,0.0,-16.190068288923612,-2.0821402876408506,-11.495491269813996,0.0,0.0,-7.144796093001767,-15.919891519569783,-3.505873577089468,0.0
256,-16.124628392393088,0.0,-15.80049992160587,-16.231964995391714,-16.162326774754423,0.0,-7.263717136567425,0.0,-15.862431186437611,0.0,-16.263000192653802,-15.987087505430669,0.0,-7.886378477119999,0.0,-16.048429060881208,0.0,-16.063535022669463,-15.029542049877527,0.0,-13.347010510038565,-16.030701395119916,-15.785096468304717,0.0
257,-15.954247863229917,0.0,-16.080513684548418,-15.701831320156138,-15.785484488141769,0.0,0.0,0.0,-16.07409831150222,0.0,-15.853132763625876,-15.91168176465293,0.0,-14.363653791747065,0.0,-15.701059774573734,0.0,-15.928356745611115,-16.237544263063352,-6.067645219720113,-16.249273832487518,-14.992101488653137,-15.749485676594558,0.0
258,-16.051195930740477,0.0,-15.787574025167864,-15.134178543520482,-16.154137775521303,0.0,-1.9170045247798213,0.0,-15.95418418903501,0.0,-15.738614202781331,-15.99827468518405,0.0,-2.409982817944855,0.0,-16.125236315913217,0.0,-16.091644174168668,-11.499124641184217,-1.1051794904321242,-15.812785845323539,-15.936883434859688,-16.135903421073326,-0.6620688633962329
259,-16.17905911146017,0.0,-16.284981909935727,-9.537050873295888,-16.307615013378985,0.0,0.0,0.0,-15.915289330429113,0.0,-15.924453812330713,-16.051052748316458,0.0,0.0,0.0,-16.137868377771355,0.0,-15.710396451273757,-15.806960679099154,0.0,-15.723745197762833,-16.235728447635772,-15.946230233198259,0.0
260,-15.845650430060786,0.0,-15.853366860761069,-6.872028016967416,-15.808061776359157,0.0,-4.438816644949561,0.0,-16.029189010648086,0.0,-16.216652992981665,-16.08560044122219,0.0,0.0,0.0,-16.2290030469077,0.0,-16.064601677167,-16.307376108281893,0.0,-15.7391070014954,-16.071864793408878,-15.849243699487406,0.0
261,-15.759630846591838,0.0,-15.765857031420799,-3.838717198831668,-16.008975928189958,0.0,-3.822793882165234,0.0,-15.718267348604702,0.0,-15.723071259516296,-16.254061272756783,0.0,0.0,0.0,-15.857230283265434,0.0,-15.984466012029934,-14.67419304218865,0.0,-15.693597751061276,-15.710979458592865,-15.849396105125189,0.0
262,-15.84141549774019,0.0,-15.859473686863819,0.0,-15.794793339095166,0.0,-0.21627074484484238,-0.7471859611868104,-16.079150986228285,0.0,-15.773170380180948,-16.157989100923235,0.0,0.0,0.0,-15.876254815781088,0.0,-15.749806074852126,-12.86519319188504,0.0,-13.176465469312777,-3.4181355222685643,-16.140450421109843,0.0
263,-15.766566244186748,0.0,-15.834794827627666,-9.137294136897102,-16.006911489506255,0.0,-12.84361194618138,0.0,-15.875525191327654,-6.13659829206016,-16.148774909885756,-15.710036883726794,0.0,0.0,0.0,-15.813227617311497,0.0,-11.058036008035652,-15.747432856844474,-12.562542482966345,0.0,-12.265103678927538,-16.050884901362323,0.0
264,-16.127424746923705,0.0,-10.756395295973654,-6.498036360803347,-16.04630976324738,0.0,-12.40411877590006,0.0,-16.29603200831994,0.0,-15.955317873884491,-16.20515125749645,0.0,0.0,0.0,-15.979523005705852,0.0,-15.796479449709665,-16.176964617653443,-8.243392603969951,-0.9133567606769273,-16.113812276674906,-16.20863801438405,0.0
265,-15.918946298011443,0.0,-6.516976494369212,-10.731263669427282,-16.07391647435486,0.0,-1.5205881070308847,0.0,-16.183392855142536,-1.8299135829145339,-16.076531875731963,-15.833735028631104,0.0,-6.957589854121011,0.0,-15.86181535893991,0.0,-15.798138731405107,-11.230333468617255,-13.529251261782731,-5.910192895359965,-15.831681098369636,-16.035733039171323,0.0
266,-16.317914957574313,0.0,-10.12949707365405,-15.815782094957237,-15.96618936639508,0.0,0.0,0.0,-15.850620964278148,0.0,-15.954932865612989,-16.129606657166672,0.0,-3.8226566977490326,0.0,-16.209470910820034,0.0,-16.177775241582385,-13.170203801101724,-7.342649315114361,0.0,-15.869921247887893,-15.802207883017381,0.0
267,-16.280568613535472,0.0,-16.150312038429387,-15.867339426307817,-15.935447106793973,0.0,0.0,0.0,-15.716279610734103,0.0,-15.874146030492051,-15.734776537137817,0.0,0.0,0.0,-14.246844927250983,0.0,-16.277847598575402,-7.256765434525501,-15.917908276481594,0.0,-15.985822421595975,-16.090174231553924,0.0
268,-16.133057527450696,0.0,-6.07858695484304,-15.785597936026425,-15.73030511204494,0.0,0.0,0.0,-15.906160165389535,-0.7193148615869629,-15.927572249780354,-15.716635526381035,0.0,-7.020157915679713,0.0,-9.700147884819572,0.0,-15.85317476498793,-6.7665063685556,-15.682216927895963,-3.5560487820393676,-16.201322180600037,-15.818221194185794,0.0
269,-16.111467770767877,-1.3338730707223763,-15.890884586840583,-16.23567971456963,-16.09461855176953,0.0,0.0,0.0,-16.28645787949006,0.0,-16.29278112500516,-16.13437676801454,0.0,-11.860976988786188,0.0,-11.518807090381891,0.0,-16.097091050105384,-11.128532680678068,-16.004980500350438,0.0,-15.71618847482599,-15.808395772384516,-2.8953719577351644
270,-15.703955277065672,0.0,-15.436007211379476,-15.782462290575923,-16.318858242803522,0.0,-4.891701871413717,0.0,-16.23486773999513,0.0,-16.009235645582326,-15.824574675602614,0.0,-8.846141972190138,0.0,-12.567397395238903,0.0,-15.742839147914324,-16.04292034180171,-15.820063513918194,-5.009297332411949,-15.701438137196194,-15.915242412021188,0.0
271,-16.181517550250884,0.0,-15.99406082070128,-16.304531077888377,-15.709691367819978,0.0,-12.049823656935104,0.0,-15.81850771117381,0.0,-15.983541757943401,-15.794801797425123,0.0,-3.399914754042563,0.0,-14.267911265446383,0.0,-16.040272854579722,-15.16146912090165,-15.954075534567483,-8.044791769635316,-16.14397368521168,-15.702050461734279,0.0
272,-16.14791450331063,0.0,-15.974524082163214,-16.242827993406642,-16.24275134572371,0.0,-5.475837230509931,0.0,-16.31058337034951,0.0,-15.740037849706901,-13.29912358773795,0.0,-12.209707840140661,0.0,-16.23327101691365,0.0,-16.10292801683109,-14.205083140841815,-16.236535955939956,-14.178390985560778,-15.796647594097356,-16.046058719296347,-0.13387840376545787
273,-15.761332887190267,0.0,-15.83121711772622,-16.301089985881724,-16.284901592587065,0.0,-4.689622279577067,0.0,-15.702805445436377,0.0,-15.813334031950475,-13.968011945551302,0.0,-14.011047363285162,0.0,-16.116121779875538,0.0,-16.036443427491513,-10.433311438722248,-16.204912323921654,-7.591531957937469,-15.738156398596352,-15.823622623813085,-4.45975682907343
274,-15.88358654502599,0.0,-16.286652270893832,-15.68775793787642,-15.732424361348848,0.0,-8.503475310931663,0.0,-16.20301725282284,0.0,-15.737615620917913,-10.31052432945221,0.0,-11.146558716363666,0.0,-16.238625204935357,0.0,-15.805403552977067,-6.6925435581581345,-16.127135243449533,-12.964977267410111,-15.686662195418622,-15.985998896643682,0.0
275,-15.943778816443015,0.0,-15.85788555691033,-15.745963041609409,-16.273025091679155,0.0,-10.045370584435254,0.0,-15.783029197288883,0.0,-16.056698741375147,-12.031672985677568,0.0,-7.216711561367122,0.0,-16.276025844488316,0.0,-12.893584575988823,-5.075328899379814,-16.135244088527006,-16.129352643210048,-16.16975112873172,-16.045727951387814,0.0
276,-16.135608081026533,0.0,-16.236246474718016,-16.136554748436374,-15.775029625545901,0.0,-10.890225090804142,0.0,-15.745703007870478,0.0,-15.908382475042595,-9.604724346621692,0.0,-4.824101690766484,0.0,-15.77866169778013,0.0,-15.180983163382429,-10.972262036026665,-15.86466125018746,-16.13224825075445,-16.061984463511823,-16.180965404359732,-0.027885614144920665
277,-16.316207976005163,0.0,-15.75349346598835,-16.192378238418307,-16.27629437429511,0.0,-10.683401226241813,0.0,-16.29677760904377,0.0,-15.740310752270611,-9.462212941670064,0.0,-7.526609941529306,0.0,-16.277377190337262,0.0,-15.869463046530793,-9.708659446614238,-15.89078465772992,-14.113503724911086,-16.160906370355704,-16.236019745248573,0.0
278,-15.876155865661614,0.0,-16.290846989499215,-16.21416198803793,-15.99320585267182,0.0,-3.0182139336886107,0.0,-16.278584191931767,0.0,-15.770765744683722,-5.565103284349495,0.0,0.0,0.0,-15.985103599085654,0.0,-0.6916210326056604,0.0,-15.899660779205972,-12.107921567890399,-15.837354868056806,-15.181316592557826,-5.269835592092552
279,-13.085712288428216,-3.8708752742700083,-13.60971522999765,-16.260965942342956,-15.959885713858618,0.0,-6.403078600988547,0.0,-7.56206969133261,0.0,-15.971592741566667,-2.514372015686539,0.0,0.0,-16.06424463372776,-11.107965479143118,0.0,0.0,-0.034575795636797135,-16.055966904463148,-3.9884589242009767,-16.251189299771045,-11.882667477393014,-16.109112448054102
280,-13.131896782997236,0.0,0.0,-15.885870735938505,-16.14555346849967,0.0,-4.4882496411920245,0.0,0.0,0.0,-11.640115965318781,-5.2048041215725975,0.0,0.0,-16.083916110538073,-9.342018444258725,0.0,0.0,0.0,-15.94097036198417,-5.79727228732552,-15.99169986356366,-5.699201271934409,-15.862067844423047
281,-12.340691118405672,-4.161695259420543,0.0,-16.169710244160974,-16.087317007739536,0.0,-3.8380561812442116,0.0,-10.358080361627778,0.0,-16.169268980786402,-7.370566751724223,0.0,-0.3595811675228533,-16.31656686285823,-5.300392870096711,0.0,0.0,0.0,-15.699649239138495,0.0,-10.825129969766557,-6.6514996016310075,-12.933713194427115
282,-10.749711755763284,0.0,0.0,-16.007395975876534,-14.40767916316636,-1.1232532241028752,-2.1738326752702735,0.0,0.0,0.0,-13.290402592323812,-6.212742716075913,0.0,-1.6176543190461583,-15.92035927698432,-2.4676994297324706,0.0,0.0,0.0,-15.848313915145296,0.0,-11.838676371218565,-5.8938155943241215,-9.409414959325158
283,-12.488014772973784,-7.017939238878829,0.0,-15.773490851896694,-16.010783380079832,-6.056390634484005,-2.4866111179291814,0.0,-1.3315204042487248,0.0,-2.372863152741675,-9.099863142176126,0.0,-7.948601155691591,-15.334438945488312,-2.9943081763901302,0.0,0.0,0.0,-16.11349902136621,0.0,-15.896373992576391,-2.2371529149548763,-5.826413849036051
284,-13.525701411288871,-11.6084581007704,0.0,-16.29125811028953,-16.19200907468266,-5.656402365005537,-3.8975754903853796,0.0,-3.4559759877893397,0.0,-3.420643588574545,-5.411066933314967,0.0,-9.874357729049793,-11.128676088711508,-6.568337340982553,0.0,0.0,0.0,-16.097810069361202,0.0,-15.101879597118195,0.0,-4.395030545388533
285,-15.745637284447389,-11.554201583545966,0.0,-15.826926163983224,-16.24761697481925,-0.9298669227413215,-8.102874750582519,0.0,-1.0484437335011394,0.0,0.0,-4.243370690716642,0.0,-1.3026423067337511,-9.732647931668948,-4.2729558012071545,0.0,0.0,0.0,-16.18298888466419,0.0,-9.553502670235549,0.0,-6.857756849761366
286,-16.30996378750592,-5.310533755890152,0.0,-15.927424688092872,-15.992077039040923,0.0,-10.168409527646654,0.0,0.0,0.0,0.0,-16.290629895196513,-4.912662817661415,0.0,-11.009152983093237,-1.2110593674899974,0.0,0.0,0.0,-15.767114542067443,0.0,-16.029327499894595,0.0,-6.450584068546592
287,-15.712875247185394,-7.240491086347921,0.0,-16.264532463210863,-16.08982905907486,0.0,-7.612640555538922,0.0,-3.065222154151494,0.0,0.0,-15.757345556364195,-5.003213394166353,-8.73805419295369,-8.364673256933814,-4.821159248738898,0.0,0.0,0.0,-15.878956003548184,0.0,-12.796397253239565,0.0,-15.861641959914513
288,-14.50064163511056,-13.233678782609935,0.0,-15.699774656916432,-16.30452098388922,0.0,-3.2233553418222036,0.0,-6.8278809470523365,0.0,-1.4388408295038693,-15.816536779317111,-4.492317803881,-8.376017353866242,-9.835900563390318,-3.4183612562011985,0.0,0.0,0.0,-11.518372777463066,0.0,-12.279658865325558,0.0,-6.96906612857447
289,-15.864354883204612,-15.817479742110688,0.0,-15.845353015489511,-16.307907603846793,0.0,-4.669226369113428,0.0,-9.51266360654556,0.0,-4.009130531429386,-15.88243583131283,0.0,-8.61269197928145,-5.94587127101854,-4.765308929602076,0.0,0.0,0.0,-11.05953570010387,0.0,-11.387359870397491,0.0,-5.702192932627489
290,-15.961698207125954,-10.754694326681046,0.0,-16.23259902913103,-16.20608021033567,0.0,-14.982279769130722,0.0,-9.9181799725613,0.0,-4.52575727516363,-16.319518062725912,0.0,-15.665226262388174,-2.932388062266261,-1.4431834264080887,0.0,0.0,0.0,-9.451595754134946,0.0,-16.24671455779053,-4.143370922275957,-6.882617054690791
291,-16.02063693933423,-4.932479735932299,0.0,-16.069196391445537,-15.692190830565904,-0.3696051080951689,-10.8779099323067,0.0,-11.33382677719224,0.0,-6.990566819190861,-15.81521289152607,0.0,-15.884798358393034,-3.829412247414801,0.0,0.0,0.0,0.0,-12.20418646692874,0.0,-15.879541449022058,0.0,-5.664520404814743
292,-15.807770018523044,-16.161631319612177,0.0,-15.724679329251162,-15.68395815004152,-3.8643993095660916,-5.621737465451456,0.0,-12.86484491632967,0.0,-7.929984078211446,-16.01026568307946,0.0,-15.878237500822726,-9.201931418033928,0.0,0.0,0.0,0.0,-8.173492792318598,0.0,-16.280125982709542,-5.015851495345176,-10.780067966444351
293,-15.929639748954282,-15.759694811424135,0.0,-15.944419608507971,-16.009398409402635,-10.909025958194112,-8.94509364455667,-2.9887560633232395,-11.575693788700786,0.0,-15.832331535335596,-13.69779894600087,-2.434606875352554,-13.963382030533463,-15.710127307501574,0.0,-5.427619544166762,0.0,0.0,0.0,0.0,-15.859841995485,-5.244298966215895,-11.107435947496304
294,-13.076148747246645,-15.784321852444656,0.0,-15.771649136779141,-16.056274488779973,-14.33352472404919,-4.604974630919971,-8.513358539541445,-14.393704308054936,0.0,-9.156852941805319,-11.949635065713126,-5.854017877494598,-14.266426024152235,-16.233827244507143,0.0,-0.3696813540950391,0.0,0.0,-1.9993262067154975,0.0,-15.888888184451027,-11.230611692615422,-10.668477019605659
295,-13.977452413726171,-15.906489207403142,0.0,-16.229419472424805,-15.994138996109122,-16.035745117905652,0.0,-6.872423979670223,-16.11172006721787,0.0,-6.906823333313384,0.0,0.0,-15.939957945673104,-15.922138974700603,0.0,0.0,0.0,0.0,-9.172298873573032,0.0,-16.287629873536993,-13.457495775272006,-15.946542024752253
296,-8.171717355626912,-15.725861592356981,0.0,-16.162191937234933,-15.907309176501105,-16.176875537071012,0.0,0.0,-15.818155460652617,0.0,-7.106038307273561,0.0,0.0,-16.237894967940413,-15.94677062711483,0.0,0.0,0.0,0.0,-3.6356764080700454,-5.934756524161266,-16.085496651368576,-15.725415825904145,-15.89158283956797
297,-8.57412126884507,-15.961399532439826,0.0,-15.739654756043258,-15.854861470698214,-15.981686785316818,-1.190197134213268,-10.684417810931473,-15.895452634874705,0.0,-13.836824872967721,0.0,0.0,-16.01547608404233,-16.234778565004635,0.0,0.0,0.0,0.0,-5.775985191951582,-5.375444133834425,-16.296399154431533,-16.262155326252447,-15.957318790134593
298,-7.3831111575092025,-16.0824191523514,0.0,-16.17512501461329,-15.73649107362021,-9.454026493899873,-4.785443423820636,-8.150232069921627,-16.289830503955272,0.0,-6.566335673328434,0.0,0.0,-16.12256686096382,-15.764333237236022,0.0,-3.882727910503727,0.0,0.0,-1.9137190728511175,-3.6755499212991687,-15.79710692786906,-15.767419978587833,-13.137523003063398
299,-9.331627128674864,-15.765399375217605,0.0,-11.689208788195206,-15.701105921700671,-9.149054259941137,-5.6751137930788484,-13.042738194114103,-16.29303925891055,0.0,0.0,0.0,0.0,-13.153909760004261,-16.034889352252506,0.0,0.0,0.0,0.0,-6.989601983350722,-5.5361304656566706,-16.061732244203355,-15.80460727265305,-11.609013002543321
300,0.0,-16.2207259093713,0.0,-10.483446045793402,-15.79803247101156,-15.759845031447218,-4.250643007170155,0.0,-15.777788117277415,0.0,-9.925361128003008,0.0,0.0,-16.116331686708826,-16.19977661041218,0.0,0.0,0.0,0.0,-0.13086471146052797,-3.6552565617752326,-16.03821027498784,-16.293444215996953,-15.792543252755461
301,-0.27691756268131523,-15.950791721648088,0.0,-7.285913846517344,-16.059917508693,-16.284155947402567,0.0,0.0,-15.959649374928528,0.0,-0.6897532427439644,0.0,0.0,-15.813065984154946,-16.08514124145997,0.0,0.0,0.0,0.0,-4.5377709969377555,-3.4735040687913945,-16.19917550631195,-15.715051523854925,-13.718542115671019
302,0.0,-16.13300246744034,0.0,-1.0648642563413342,-16.249070107795436,-16.157843506930437,0.0,0.0,-16.199775975559977,0.0,0.0,0.0,0.0,-15.893897391367947,-16.297061260255767,0.0,0.0,0.0,0.0,-6.105101000993368,-3.3536262108402,-16.059262082870372,-15.927869936062105,-15.972773885019578
303,-0.21250577662998058,-16.13212584483613,0.0,-0.24902971690807194,-16.017062336266903,-15.985486506167478,0.0,0.0,-15.692790207687013,0.0,0.0,0.0,0.0,-15.98565862016768,-15.979070686168656,0.0,0.0,0.0,0.0,-4.708696766225778,-1.938737157077701,-16.001776788082225,-16.272989947037203,-14.090135166983112
304,-5.501924466633804,-14.678771026938195,0.0,0.0,-15.885886595024573,-16.000140812372127,0.0,0.0,-15.84665810346335,0.0,-11.423944695437761,0.0,0.0,-15.83185606614228,-15.691772547007286,0.0,0.0,0.0,0.0,-1.9829570721668037,0.0,-16.008712491445475,-16.211593475027204,-12.22871481634367
305,-4.019369902999358,-12.50136367795816,0.0,-2.0671079874886753,-15.748293030706591,-15.953983334691772,0.0,0.0,-15.754145463110783,0.0,-14.40672072424738,0.0,0.0,-16.029285841038863,-16.041463263424145,0.0,0.0,-1.0107550941565842,0.0,-4.415746481303796,0.0,-15.803688392861684,-16.159719675977634,-11.37960337059836
306,0.0,-16.205401091128152,0.0,-8.241057888464523,-16.304281575648822,-15.999114066722782,0.0,0.0,-15.762606164796575,0.0,-11.988416323534505,0.0,0.0,-15.926987605796837,-15.842593627786561,0.0,0.0,0.0,0.0,-1.7360305972924046,0.0,-16.153965777433033,-15.81137182921943,-12.984088407341854
307,-0.3600705710265063,-15.787616852468158,0.0,-10.42485679298755,-15.884447083281305,-15.77442163278646,0.0,0.0,-16.123098260942875,0.0,-16.287334395606173,0.0,-4.670850561196126,-15.741172266979966,-15.772123737861373,0.0,0.0,0.0,0.0,-1.872194754693057,0.0,-16.236353231274435,-16.106690529655097,-16.106451672984118
308,0.0,-13.961867180110733,0.0,-8.21621340302739,-16.081728450947548,-14.807713529355903,0.0,0.0,-16.292051490018476,0.0,-15.699680546956214,0.0,-15.687803767980581,-15.707004857846622,-15.886022129015586,0.0,0.0,0.0,0.0,-0.9317366338323942,0.0,-15.929559067606563,-16.207179249873263,-16.288778374533532
309,0.0,-16.245539009646635,0.0,-8.013310613934813,-16.047717452477265,-11.34391819147568,-1.7633752717393736,0.0,-15.916811811948227,0.0,-16.125212019365865,0.0,-16.29396331408684,-15.812203262890078,-16.126563230994677,0.0,0.0,0.0,0.0,-3.2444440760031257,0.0,-16.20149734859099,-15.83457454398187,-16.230471822438155
310,0.0,-11.647834105562918,0.0,-3.872915180616897,-16.053235679412612,-7.3385578714527036,-2.764481524971491,0.0,-15.959970268397486,0.0,-16.128339201995104,0.0,-15.948207092690124,-16.242344725496626,-15.800545144244879,0.0,0.0,0.0,0.0,0.0,0.0,-15.896648606148219,-15.928048827859879,-16.097446706130054
311,0.0,-10.059888162357918,0.0,-4.638378908916845,-15.736115151974147,-5.282663726428692,-4.872272489220951,0.0,-16.172417243022764,0.0,-5.145155373597182,0.0,-15.955303127059196,-16.124341256180415,-16.13495826737859,0.0,0.0,0.0,0.0,-1.5955238110974468,-5.704557586071632,-16.017510492810995,-16.24702367641541,-15.687287220692543
312,0.0,-9.732631532043502,0.0,-4.9290191193546145,-15.954557801311639,-8.155876815532045,-12.353974800797502,0.0,-16.114602135258412,0.0,-7.959298989579583,0.0,-11.76881764781143,-16.069548472009668,-15.933598337011716,-8.391092025266246,0.0,0.0,0.0,-4.044558184181056,-11.701225062553986,-15.922498979713163,-16.015358314537952,-16.02118437775927
