Step,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20,data_21,data_22,data_23,data_24,data_25,data_26,data_27,data_28,data_29,data_30,data_31,data_32,data_33,data_34,data_35,data_36
42,-2.539680518365037,-13.526629304059233,9.16959535075633,-1.163586544473659,2.4193565822110634,5.16131684108532,-11.660415315727565,-4.715233415461993,4.515182928332249,0.6514058222644364,2.0638547351862844,-0.8583940599089231,-10.539323361328108,0.2840061370109298,-9.262613699065314,-0.669476178058676,1.7682031616510303,1.5740698063225023,-5.112153558831827,1.8425471295347784,-7.621635466673272,0.5014238307733748,2.067491779632977,-0.5768126580897597,-13.530386479786753,8.972361963663808,-2.4827499669204447,0.14045739655665526,-0.27962689570914895,1.5553885520082193,-17.95909913247153,12.230923620360235,2.3577865551053505,-0.577209287461873,-0.9409523267555856,-3.4711911301157463
43,-4.129801051716486,-12.388342572045214,9.239856341246453,-0.7390797516631216,2.2128694767899697,7.711277451491036,-11.136891028614484,-3.667903270972555,4.276370182120572,0.6515663050285476,1.9251767359736036,1.0151310889052638,-9.581826586433852,-0.552566274185917,-8.29177695437422,-0.7362318100493693,1.8076384767062499,2.5780923695856623,-4.546457300765855,0.7215515856171233,-7.322779463135668,0.37990384568414154,1.8930684518846592,-0.6838657541531233,-11.722538467368986,8.724893896145886,-2.3595493737274538,0.642109314621366,-0.10084290325272398,0.7738094093836725,-15.730623397574517,12.442320493114089,2.399157193086545,-0.30504925827006263,-0.5407484306957668,-1.9465325666848547
44,-5.457931422938919,-10.670230812192626,9.012342547979298,-0.2398669633141775,1.835827476869908,9.758152561552167,-10.636700012025944,-2.44500663631123,4.076698423090064,0.631462761662102,1.7881643549865096,2.6564880666230057,-9.211963899488556,-1.518306318486574,-7.642033189413367,-0.8057366432392669,1.8263014534400837,3.471402844924095,-4.248076723700444,-0.10566769470607545,-6.990495835186574,0.2252886415956216,1.7106991845203054,-0.763885649104681,-10.418598312654279,8.717260864910784,-2.20458281297757,1.0253707169464625,0.04665256945467177,-0.3385520900738746,-13.18582541298309,12.373817726770202,2.368926491543241,0.04575975327122469,-0.18189667078700536,-0.3391949528684914
45,-6.519925042319856,-8.723229755279984,8.019426406402147,0.2289015211082252,1.3642842683683796,11.043561272417149,-10.44371118268247,-1.4677291706884652,3.8700614374863314,0.6242801475863867,1.6661577179067282,3.8898079507869774,-9.188474660482512,-2.124276182525061,-6.892114655633787,-0.887537682426389,1.8456628475322099,4.136807044942075,-3.8917993924123566,-0.6603486616219246,-6.790220922168102,0.035952585948564236,1.5668437737859917,-0.853205293551119,-9.652900821555166,9.045788727875353,-2.1186542064034404,1.3097172410422904,0.20571325125808074,-1.6399964565523197,-11.066410855116755,11.745783686031682,2.3309773511552123,0.44769864135687193,0.11845610426295591,1.2004062487435778
46,-7.567356104711892,-7.076587299765445,7.225127523547693,0.644959774063113,0.8399543440534619,12.01990802385359,-10.338724215734459,-0.39718051619684686,3.756892359486776,0.6311760216199678,1.5580020294361812,4.626492006838182,-9.19489271500796,-2.489093670917119,-6.397326607122701,-0.9962173630279701,1.9309285703350914,4.526115740204999,-3.7717436995562523,-1.0729938371726644,-6.645913732236314,-0.17089238880447757,1.3899906185916224,-0.9063861099442074,-9.329449397947734,8.509213557727437,-2.23289578386739,1.6186790969156757,0.42293044856394874,-2.983955685656686,-9.64920104148828,10.766563167796829,2.415932384641422,0.8853783518402245,0.3424294998868521,2.5514571000407402
47,-8.23354592308913,-5.415686172684496,5.958503442552517,0.9679292930372125,0.26852001410068993,12.120730456990538,-10.707999536441433,0.6207006505673344,3.6958374184524225,0.6614377703738971,1.4171485526396606,4.709724388939342,-9.246935390025476,-2.5721101156066766,-5.992136710770978,-1.0793131340321251,2.0308467716562575,4.625387458983788,-3.529878956027536,-1.4728857389120384,-6.492044223331764,-0.3916131173944779,1.2639298439118105,-0.9594928108112585,-8.84346874588318,7.756253854808611,-2.390846371572135,1.9198997456566542,0.6596454358549433,-4.255493090742554,-8.459148889425645,10.044074427762478,1.3968289624765367,1.3839981007798963,0.4740941454920065,3.6179321883180817
48,-8.538842311198366,-3.8387652283700673,5.3570270143453635,1.2469536756942154,-0.2728209687519642,11.538481604191142,-11.901427439025895,1.2530032129378303,3.580975329046414,0.6963755998929018,1.2920863623175551,4.164954799157274,-9.405508162704315,-2.1350848906830118,-5.629171189399345,-1.1932496276153124,2.185997015909007,4.479514610569565,-2.978724570231311,-1.8356315753042483,-6.475026682544802,-0.6154719456381086,1.1257962930905214,-1.0250294139650387,-7.9258116762956,6.563305168663763,-2.8960345891889117,2.198469475504266,1.0110786023803595,-5.238003942218437,-7.432423737531694,8.876172486242949,1.0489460653037015,1.8391468598518148,0.5793347750128518,4.3688792974658375
49,-8.983232419869028,-2.1960172463810466,4.68638410622934,1.5424277957468495,-0.8306581752944691,10.570155305890765,-13.083624523499028,1.3576033772554517,3.4537046583433257,0.7523784842333974,1.0949443783004695,3.1834554414965157,-9.509269529652652,-1.3316795969290973,-5.31500632959839,-1.2820726650445669,2.350722947830497,3.9933032718814885,-2.624453009117609,-2.133707649601853,-6.2114601190128,-0.8594111855555113,0.9696335758314986,-1.1023627341692712,-7.445509703152253,4.986811441656848,-3.2345786663206977,2.4499256104131506,1.42516739947157,-5.802747046363427,-6.39591770455066,8.071651894593456,0.8697234419080097,2.2712303115948385,0.6499704922318373,4.827409916135062
50,-6.863099562096202,-0.345112100174535,-0.0604942901077404,1.8595381483222857,-1.330677460574506,9.401570495361742,-14.186981385132311,1.2297759683409855,3.5399327376490444,0.8206817225509379,0.8735128883903064,1.8397154741970816,-8.460432577895665,-0.6481976300581122,-5.02698358554047,-1.3801108822212171,2.531857286717317,3.18130734993462,-4.68957404599234,-0.9103376828406033,-5.6953130201874025,-1.108299240302775,0.8167373301334688,-1.2067617084171895,-11.228833388219638,5.1315092192391845,-1.25482984124181,2.693259245495439,1.9216111644751679,-5.967808761874244,-5.9607197161481755,7.691466369319879,1.0259183737765825,2.707779562892879,0.6170346993527135,4.755698939517418
51,-6.100918953939327,2.674551038561219,-2.3582314567113505,2.1514534609339684,-1.2166473731867073,7.8078180292866195,-13.79356101175595,-0.8001617312443294,3.968036971790202,0.9512509564291227,0.6573166911834085,0.489238303146568,-6.683438743747216,0.5424596880876008,-7.723506775445162,-1.5410547238522754,2.575125860293675,2.013598976830071,-6.193364660058399,0.11685720826642802,-5.54119844250908,-1.316660999064167,0.7690440452355517,-1.102150596262794,-8.07789522883288,3.1615558556447945,2.4498420979351625,2.810151580096534,2.20232009021151,-5.170753849781074,-6.0165132222338595,8.777610999753025,0.31557588442713086,3.109943209458899,0.5241967307466991,4.298329381125421
52,-4.818476174637124,5.545688377449372,-1.9537365633559753,2.4523962771771295,-0.860712156104196,6.208322185029058,-12.404113584310123,-1.6315519119550206,3.877394118436932,1.1231479932642447,0.49516244157197564,-0.523241522980597,-5.793937614594652,3.127671337094292,-7.951479757186486,-1.90270946949827,2.663937659156617,0.7496823606558857,-4.9561810465157725,1.4708530786280187,-5.3685857814448905,-1.4679710874072112,0.7459502249095604,-0.8338756642000792,-7.046496136780729,1.5613984440116686,4.005767158953116,2.650912778593776,2.2535636232345055,-3.5753737435960327,-8.015587571471297,8.1092738206401,1.675483038944354,3.396373923296704,0.475722305553583,3.4218605369993544
53,-4.066137364570512,6.783370466357676,-0.28165606376206137,2.8642016845845277,-0.5427485620579585,4.281230202737093,-10.148414645760015,-1.5212811863482554,3.615737518422574,1.2470875610681116,0.39886334512297095,-0.6703292545701599,-5.090526399083592,4.620104578637917,-7.992727729882,-2.3392252365712185,2.757689573685605,-0.27488514577594186,-4.695929631861179,4.298604654550311,-5.624520805488214,-1.5661691227407628,0.6771879278944963,-0.26242588546365353,-6.363154982486115,0.07838195670581219,3.757005614339226,2.4085136898987827,2.441245650372734,-1.578770659766323,-10.4882914978669,9.108839550331291,-1.4770198470946962,3.551646235639062,0.5469708348682398,2.0842583693592114
54,-3.753417678465481,7.292806845358923,0.9605959625000622,3.3700605200274576,-0.20480469718297198,2.369645947051969,-8.476839205971157,-1.265151880368846,2.500633516037889,1.4060979670049558,0.13440052669494848,-0.3485693200812066,-4.6666240611024525,4.771741307140428,-8.386485972354613,-2.6485618183734045,2.754397552179206,-0.9835837920410917,-4.349246173204546,6.14329531850465,-5.638743834319118,-1.563983295872061,0.5983390003596013,0.7286380131594392,-5.8450832813945315,-0.8649876658015038,2.339438255725773,2.1398053641868175,2.6189876208783125,0.5976429428674752,-10.34900221085249,8.824887629390691,-2.6162954929958686,3.411036188173348,0.6272460083460037,0.18312328437396633
55,-4.518897797157123,7.570554787177033,2.7541241417102773,3.7563478483225685,0.17953798177749633,0.43936208553074896,-7.965539341518087,0.574302934610456,2.361217784290176,1.4451546729085825,0.18269235799849573,0.056828618790664066,-4.900754456425113,4.093495044997901,-8.454922273213318,-2.7447120195475514,2.551796264050528,-1.29422586588595,-4.498401836703598,6.244708949494922,-5.622399523239042,-1.5565319221682488,0.5410611285378586,1.533482775379381,-7.491980954821392,-1.2798613224126871,0.6429078517458929,2.0955022660966267,2.7055748656827503,2.5700236604288915,-9.465627472812557,7.700486390542329,-2.8231429416303713,3.238590152657277,0.730771393503402,-2.1370723677630967
56,-0.2301895807116839,0.8083501030853317,6.657488742852913,4.027024924293545,0.5902013553063311,-1.370119832802044,-8.84739620565579,1.4363299002888668,2.345810571985494,1.4003915542495233,0.296070573021635,0.5496656191963004,-3.298062972590884,3.952871849382276,-7.173511490853893,-2.687807876030132,2.2863466116573448,-1.2446189369885166,-5.15109799747059,7.265415723119292,-5.6267574624482615,-1.5084547464340308,0.5017025602510446,2.121819162465976,-9.341248566373451,2.1545625763354885,-1.998383810286215,2.2945330010882516,2.5986278506699,4.056997633722896,-9.889061485491705,4.456538051177982,-3.1367845544204536,2.9389724531762296,0.8627068364461344,-4.706857443838103
57,0.7212758899379514,-0.2953887362258948,7.7132902311429055,3.885586269855922,0.7712827438549839,-3.6388194898606536,-8.926941111683842,2.2058332666413953,2.41217335637311,1.3415956456494116,0.367878840701253,0.9860032954826318,-1.6987402589913283,3.8092132136941697,-7.223715167710347,-2.6888000265356204,1.9747667234820638,-0.6956008609166264,-5.396903302545467,7.794638647408156,-5.549970139323878,-1.4336214364300812,0.5138439485410459,2.3169759079003467,-9.081721169314035,3.840473057875219,-3.296421054692175,2.450608831076482,2.374682700590413,5.0266478817779,-9.765292465739156,3.0130761087746962,-3.0152608191501327,2.62177587363846,1.0233257151657584,-6.662686751970037
58,-0.020810337863091104,0.20882512551329804,7.566535785116835,3.559878505400604,0.9245567925430409,-5.778077649617195,-9.06738595236027,2.5817190943142325,2.4637170766877516,1.2655642583618703,0.4139077523309388,1.4322852154016301,-1.4792524062202044,4.067172878574063,-7.064806455418386,-2.6344489032140634,1.673751076876176,0.2658684290963064,-5.264630256007409,7.897347056032946,-5.542751817069839,-1.3565312250795454,0.5423471510818848,2.333786169196967,-8.293276004948467,4.813388803029789,-4.268383020534244,2.563807232268678,2.1074059986628835,5.53009571324726,-9.424753432744922,2.2428944091073344,-2.9569779353230925,2.2426653994325556,1.187046958575231,-7.935211178870915
59,-1.4191412198950648,0.8851675524616899,6.86525265055578,3.180182763662191,1.0769101540569723,-7.417946830831712,-9.64439206362639,3.2848108428788914,2.4924792755981624,1.1761410559370087,0.442629979484748,1.885967462029024,-1.7017139644983978,4.595399139949805,-6.74867811744956,-2.581216130326683,1.4581005928776536,1.4944635053558644,-4.727485330490469,7.806228975060326,-5.513190259535438,-1.2975347740651655,0.5742827493441213,2.2709032240530234,-6.910512814589331,5.574536287542131,-4.756689686265951,2.5900476461358655,1.843364227492196,5.40852776107202,-8.975971184925214,1.9487439818131351,-3.0152622483069016,1.89067309923988,1.3595771848357887,-8.82646902954033
60,-3.125649948886366,1.175680757889314,6.17382678517768,2.84989294442172,1.250175091157422,-8.28923403559647,-10.483609361302394,3.9507961184752634,2.5077941218184554,1.075892890048886,0.41766993034996397,2.3916560634378667,-1.8620009823243826,5.2668464094627865,-6.321922925457823,-2.4940653412479414,1.335652668880384,2.7901633283302165,-4.399831404993379,7.585480709763452,-5.4992321101514205,-1.2321808912983327,0.5966755138703942,2.0229937896848984,-5.501098622625553,6.154185108834966,-5.009989029799658,2.6268377630978295,1.5845638058320568,4.652424499131176,-8.508658321546077,1.7327230730971883,-3.127936670218997,1.5859847035823385,1.4814681812542014,-9.019703042296628
61,-4.82960206545372,1.1164350651595845,5.509948420613374,2.5260615489442815,1.4118945719574885,-8.826246290893065,-10.707190370143584,4.58574969576319,2.560995289250562,0.9478100960782994,0.36762679226553646,3.014862703463423,-1.9445743394860135,5.823177113475621,-6.126953873667994,-2.418031806630831,1.2634443961118278,3.913958551493546,-4.1402856810597894,7.4136548025998215,-5.512787997736834,-1.1743588978471606,0.6130613099661805,1.6813614602387894,-4.27309099406066,6.681735538724701,-5.285439354723161,2.655450177439797,1.3132722586614192,3.3620983120542762,-7.9644189867663595,1.4733385742768088,-3.3644485530024806,1.303011009278035,1.5695994494334502,-8.775823498600193
62,-6.29512810646936,0.946754262828785,4.94030769503971,2.27443381488472,1.5592065056848434,-8.413565015598154,-10.810685572289547,5.0570805136402495,2.5920546832552738,0.8163750725035682,0.2951278282379241,3.5309410182625007,-1.8830328089721997,6.340097120368234,-5.907649999387002,-2.2926098074768215,1.2329635846471156,4.860533223906497,-3.996841678891284,7.035973041262468,-5.528049846183293,-1.1458239102458827,0.632400857330472,1.236594051470859,-3.312995816289903,7.035884682563085,-5.710592503001261,2.6151584232004366,1.121201444899174,1.696197141445231,-7.555859556090031,1.2670005580006864,-3.511496538940624,1.0953317628333625,1.6366880625116573,-8.052585497278136
63,-7.426128309042184,0.7708429664179465,4.501192978388547,1.977959424500345,1.6968771475455025,-7.670150785758986,-10.557077919188112,5.508727461964511,2.682997004831791,0.7069304288443651,0.21026244609057704,3.826139597522442,-1.7411551539620025,6.839023878723544,-5.7605867456865925,-2.1414402337924825,1.2530591640213928,5.409404133165837,-3.9847921606800845,6.606450928117214,-5.556492087497898,-1.1304634864194445,0.6392155168478153,0.7731822729385467,-2.703114603689143,7.279630838522361,-6.130319521301326,2.529902505301951,0.942632023245123,-0.1411949278194669,-7.2478929685119535,1.1180289952672193,-3.7164182237937444,0.9220492089162999,1.680687362534257,-6.681205756049402
64,-8.137049077351667,0.6649988998702134,4.09292205444611,1.7275686225805187,1.8191539488062112,-6.189145486840618,-10.40554453598761,5.766446010005847,2.7501776241645923,0.5861716200211776,0.126684493744578,3.9128597851479,-1.5530702327995687,7.15284230438774,-5.672852343403568,-1.9732195708572142,1.2749773939898716,5.500352079107538,-4.043529320647876,6.278242915056594,-5.541715543188755,-1.1584386502954327,0.6322805607191437,0.38890393734660494,-2.405373367532691,7.3886468723660155,-6.505747721747426,2.4299280747118397,0.8475069147758733,-2.0321125702221443,-6.969551143542717,1.0074338238958196,-3.9703137050986643,0.8342381727690458,1.6808291809992415,-5.119659351040104
65,-8.744346714604973,0.46417546644490093,3.371730918225286,1.512791492620079,1.901959454300205,-4.371450050561293,-10.678131169563645,6.67587147480409,4.736052943972278,0.49272056129979,0.03915429154076541,3.7514215704805394,-1.8044231512753348,8.133756200944632,-4.7265219729448384,-1.822975314194871,1.3049206998068825,5.1446875569143735,-4.057198734793309,5.768160491081885,-5.493199414659455,-1.183494463586831,0.6394023994712813,0.10385024908324629,-2.2862897502687627,7.140923522500657,-7.062120580838139,2.3093959467036154,0.7744045067204404,-3.734532187443967,-5.130114102216599,-0.29685001157868884,-4.05596454889439,0.7740572114589933,1.6427670239578813,-3.2203426784815377
